deal_totalPrice,gross_area,address,house_age,deal_time,deal_unitPrice,floor_number,house_decoration,house_orientation,house_usage,household_style,is_two_five,longitude_latitude,region,with_elevator,xiaoqu,lon,lat
142,125.17,longwangtang,3,2019-05,11345,8,精装,南 北,普通住宅,3室1厅1厨2卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
113,93.22,longwangtang,10,2019-05,12122,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
120,93.58,longwangtang,10,2019-06,12824,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.408801,38.850172",gaoxinyuanqu,1,万科樱花园三期,121.408801,38.850172
105,95.8,longwangtang,10,2019-06,10919,29,精装,东南,普通住宅,3室1厅1厨1卫,0,"121.408676,38.838836",gaoxinyuanqu,1,亿达玉龙湾,121.408676,38.838836
124,93.24,longwangtang,3,2019-04,13246,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.408801,38.850172",gaoxinyuanqu,1,万科樱花园三期,121.408801,38.850172
148,140.21,longwangtang,4,2019-04,10520,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
101,79.0,longwangtang,7,2019-04,12760,33,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
101,79.0,xinghaiguangchang,30,2018-03,12722,6,简装,南 北,普通住宅,2室2厅1厨1卫,2,"121.584737,38.889971",shahekou,1,星海三街,121.58473700000002,38.889971
101,103.87,longwangtang,10,2019-04,9724,9,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.406917,38.830365",gaoxinyuanqu,1,中瀛臻堡,121.40691699999999,38.830365
159,135.69,longwangtang,4,2019-04,11682,25,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
119,97.6,longwangtang,2,2019-05,12193,33,精装,南 西 北,普通住宅,3室2厅1厨1卫,0,"121.408801,38.850172",gaoxinyuanqu,1,万科樱花园三期,121.408801,38.850172
124,97.6,longwangtang,5,2019-05,12705,33,精装,南 西 北,普通住宅,3室2厅1厨1卫,0,"121.408801,38.850172",gaoxinyuanqu,1,万科樱花园三期,121.408801,38.850172
111,91.92,longwangtang,5,2019-01,12076,25,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
103,79.37,longwangtang,7,2019-01,12902,33,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
132,140.85,longwangtang,7,2019-02,9372,32,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
155,150.14,longwangtang,5,2019-03,10291,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
100,96.31,longwangtang,7,2019-03,10384,29,精装,南,普通住宅,3室2厅1厨1卫,0,"121.408676,38.838836",gaoxinyuanqu,1,亿达玉龙湾,121.408676,38.838836
118,92.0,huangnichuan,8,2017-11,12827,8,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
118,92.0,longwangtang,4,2019-04,12827,32,精装,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
118,92.0,liaoshi,20,2019-10,12827,7,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.57440430226,38.927922150514",shahekou,0,金福小区,121.57440430226002,38.927922150514
120,93.48,longwangtang,6,2018-07,12837,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
119,126.0,longwangtang,10,2018-08,9445,5,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.406917,38.830365",gaoxinyuanqu,1,中瀛臻堡,121.40691699999999,38.830365
125,91.93,longwangtang,5,2018-09,13598,25,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
136,139.29,longwangtang,5,2018-09,9721,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
129,140.85,longwangtang,4,2018-09,9124,32,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
130,92.86,longwangtang,6,2018-09,14000,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
100,77.15,longwangtang,6,2018-10,12962,33,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
100,79.37,longwangtang,8,2019-09,12600,33,其他,南,普通住宅,2室1厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
100,79.37,longwangtang,6,2019-07,12600,33,精装,南,普通住宅,2室1厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
100,79.37,longwangtang,7,2018-10,12600,33,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
115,93.22,longwangtang,5,2018-10,12283,33,精装,南 北,普通住宅,3室2厅1厨1卫,2,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
119,95.0,longwangtang,4,2018-11,12527,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.408801,38.850172",gaoxinyuanqu,1,万科樱花园三期,121.408801,38.850172
118,95.0,longwangtang,5,2018-11,12369,29,毛坯,南,普通住宅,3室1厅1厨1卫,0,"121.408676,38.838836",gaoxinyuanqu,1,亿达玉龙湾,121.408676,38.838836
115,93.17,longwangtang,6,2018-11,12344,33,其他,南 北,普通住宅,3室2厅1厨1卫,2,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
115,93.17,longwangtang,6,2018-05,12344,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
150,149.95,longwangtang,8,2018-11,10004,32,毛坯,东 南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
102,90.77,longwangtang,5,2018-11,11238,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
103,79.0,longwangtang,5,2019-09,12975,30,其他,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
103,79.0,longwangtang,6,2019-05,13038,33,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
103,79.0,longwangtang,6,2018-12,13038,33,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
115,93.17,longwangtang,6,2018-11,12344,33,其他,南 北,普通住宅,3室2厅1厨1卫,2,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
115,93.17,longwangtang,6,2018-05,12344,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
123,93.24,longwangtang,6,2018-06,13192,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
123,93.24,xizhigu,13,2019-05,13139,27,精装,南 北,普通住宅,3室2厅1厨1卫,5,"121.48202695142,38.914051355995",ganjingzi,1,万科溪之谷,121.48202695142,38.914051355995
165,140.35,longwangtang,5,2018-06,11757,32,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
151,139.55,longwangtang,5,2018-06,10785,25,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
104,79.5,longwangtang,6,2018-07,13082,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
129,93.79,longwangtang,6,2018-07,13755,21,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
104,79.6,longwangtang,8,2018-07,13003,30,精装,南,普通住宅,2室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
165,125.17,longwangtang,3,2018-07,13183,8,精装,南 北,普通住宅,3室1厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
99,91.12,longwangtang,7,2018-07,10865,11,其他,南 北,普通住宅,2室2厅1厨1卫,0,"121.405208,38.830394",gaoxinyuanqu,1,海尚明珠,121.405208,38.830394
124,93.76,longwangtang,6,2018-07,13226,33,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
96,93.17,longwangtang,6,2018-03,10304,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
112,93.17,longwangtang,6,2018-03,12022,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
112,93.17,hutan,23,2018-05,11968,7,其他,南 西 北,普通住宅,2室2厅1厨1卫,5,"121.695442,38.888868",zhongshan,0,碧涛北园,121.69544199999999,38.888868
112,93.17,wanda3,11,2016-12,12022,24,简装,南,普通住宅,2室2厅1厨1卫,5,"121.528923,38.871145",shahekou,1,中海华庭,121.52892299999999,38.871145
115,93.23,longwangtang,6,2018-03,12336,30,精装,南 北,普通住宅,3室1厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
105,93.27,longwangtang,6,2018-03,11258,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
130,140.85,longwangtang,5,2018-04,9230,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
118,93.49,longwangtang,6,2018-04,12622,30,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
104,93.17,longwangtang,6,2018-04,11163,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
130,139.55,longwangtang,5,2018-04,9316,25,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
117,93.78,longwangtang,6,2018-05,12423,21,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
102,90.79,longwangtang,5,2018-05,11235,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
103,91.01,longwangtang,5,2018-05,11318,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
103,92.01,longwangtang,5,2018-05,11195,25,其他,南,普通住宅,2室2厅1厨1卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
95,93.23,longwangtang,6,2017-11,10190,33,精装,南 北,普通住宅,3室1厅1厨1卫,2,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
99,93.23,longwangtang,6,2017-11,10619,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
101,93.28,longwangtang,6,2018-01,10828,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
100,93.38,longwangtang,6,2018-01,10709,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
115,93.44,taoyuan6,5,2017-12,12308,10,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.773382,39.084646",jinzhou,1,鸿玮澜山二期,121.77338200000001,39.084646
115,93.44,longwangtang,6,2018-02,12308,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
108,140.85,longwangtang,5,2017-05,7654,32,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
159,277.13,longwangtang,18,2017-09,5738,3,其他,东 南 西 北,别墅,5室2厅1厨3卫,0,"121.412952,38.837399",gaoxinyuanqu,0,海珠花园,121.412952,38.837399
101,146.0,longwangtang,5,2017-10,6918,25,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
108,149.95,longwangtang,5,2017-10,7170,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.411179,38.843353",gaoxinyuanqu,1,国宝星月湾,121.411179,38.843353
94,93.8,longwangtang,6,2017-11,9969,21,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.409128,38.848908",gaoxinyuanqu,1,万科樱花园,121.40912800000001,38.848908
130,82.68,huangnichuan,6,2019-06,15724,24,其他,南,普通住宅,2室2厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
117,77.47,huangnichuan,8,2019-06,15039,22,精装,南,普通住宅,2室1厅1厨1卫,5,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
108,83.37,huangnichuan,8,2019-06,12955,28,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
109,83.37,huangnichuan,10,2019-05,13075,28,简装,南 北,普通住宅,2室1厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
109,83.37,huangnichuan,10,2019-07,13051,28,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
125,82.6,huangnichuan,5,2019-07,15073,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
180,126.1,huangnichuan,6,2019-07,14275,24,其他,南 北,普通住宅,3室1厅1厨2卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
161,126.09,huangnichuan,7,2019-07,12730,24,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
110,78.5,huangnichuan,7,2019-07,13950,11,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
161,108.92,huangnichuan,10,2019-08,14782,9,精装,南 北,普通住宅,3室2厅1厨1卫,5,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
153,104.0,huangnichuan,8,2019-09,14712,18,其他,南,普通住宅,3室2厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
108,83.38,huangnichuan,6,2019-09,12953,28,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
122,84.24,huangnichuan,6,2019-09,14483,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
173,126.1,huangnichuan,7,2019-09,13720,24,毛坯,南 北,普通住宅,3室2厅1厨2卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
122,82.68,huangnichuan,3,2019-05,14756,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
122,82.68,huangnichuan,5,2019-09,14659,24,毛坯,南,普通住宅,2室1厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
127,89.47,huangnichuan,8,2019-10,14195,9,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.448187,38.865337",gaoxinyuanqu,1,大连天地悦翠台,121.448187,38.865337
139,82.68,huangnichuan,3,2019-10,16812,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.449377,38.868037",gaoxinyuanqu,1,亿达悦龙居,121.449377,38.868037
147,96.48,miaoling,10,2016-09,15237,26,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.530693,38.904911",gaoxinyuanqu,1,大华锦绣华城一期,121.530693,38.904911
154,100.88,miaoling,7,2016-10,15197,31,简装,南 北,普通住宅,3室2厅1厨1卫,0,"121.52743216817,38.904541919809",gaoxinyuanqu,1,大华锦绣华城二期,121.52743216817,38.904541919809
132,84.22,miaoling,10,2017-09,15674,25,精装,南 北,普通住宅,2室1厅1厨1卫,2,"121.531566,38.897114",gaoxinyuanqu,1,亿达峦翠园,121.531566,38.897114
108,62.18,miaoling,10,2018-01,17369,25,其他,南,普通住宅,2室1厅1厨1卫,0,"121.531566,38.897114",gaoxinyuanqu,1,亿达峦翠园,121.531566,38.897114
121,58.41,miaoling,10,2019-01,20716,25,精装,南,普通住宅,1室1厅1厨1卫,0,"121.531566,38.897114",gaoxinyuanqu,1,亿达峦翠园,121.531566,38.897114
205,112.62,miaoling,10,2019-05,18203,25,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.531566,38.897114",gaoxinyuanqu,1,亿达峦翠园,121.531566,38.897114
180,66.0,miaoling,9,2019-07,27273,11,精装,南,普通住宅,2室1厅1厨1卫,0,"121.535205,38.896678",gaoxinyuanqu,1,东方圣克拉一期,121.535205,38.896678
174,70.15,miaoling,10,2019-09,24733,23,精装,南,普通住宅,2室1厅1厨1卫,0,"121.535205,38.896678",gaoxinyuanqu,1,东方圣克拉一期,121.535205,38.896678
158,46.93,puluowangsi,5,2018-11,33668,11,毛坯,南,普通住宅,4室2厅1厨2卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
125,91.0,qixianling,5,2016-06,13737,18,精装,南 北,普通住宅,3室1厅1厨1卫,0,"121.514039,38.861961",gaoxinyuanqu,1,中铁诺德滨海花园,121.514039,38.861961
125,91.0,meilizhicheng,5,2018-03,13704,12,精装,南 北,普通住宅,3室1厅1厨1卫,2,"121.51939522273,38.999374547976",ganjingzi,1,万科朗润园,121.51939522273001,38.999374547976
120,160.34,qixianling,9,2016-07,7485,11,其他,南 北,普通住宅,4室2厅1厨2卫,0,"121.510167,38.8622",gaoxinyuanqu,1,海创半山壹号,121.510167,38.8622
159,87.74,puluowangsi,3,2019-01,18122,10,其他,南 北,普通住宅,2室2厅1厨1卫,0,"121.503354,38.858094",gaoxinyuanqu,1,亿达普罗旺斯三期,121.503354,38.858094
173,86.47,puluowangsi,5,2019-02,20007,10,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.503354,38.858094",gaoxinyuanqu,1,亿达普罗旺斯三期,121.503354,38.858094
187,98.81,puluowangsi,3,2019-03,18905,10,其他,南 北,普通住宅,3室2厅1厨1卫,0,"121.503354,38.858094",gaoxinyuanqu,1,亿达普罗旺斯三期,121.503354,38.858094
125,68.89,puluowangsi,7,2019-03,18145,29,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
158,87.0,puluowangsi,4,2019-03,18161,10,其他,南 北,普通住宅,2室1厅1厨1卫,0,"121.503354,38.858094",gaoxinyuanqu,1,亿达普罗旺斯三期,121.503354,38.858094
158,95.4,puluowangsi,5,2019-04,16562,30,精装,南,普通住宅,2室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
195,124.0,puluowangsi,5,2019-04,15726,30,毛坯,南 北,普通住宅,2室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
156,85.4,puluowangsi,7,2019-05,18267,11,精装,南,普通住宅,2室2厅1厨1卫,2,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
157,85.82,puluowangsi,6,2019-05,18295,11,精装,南,普通住宅,2室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
152,95.4,puluowangsi,10,2019-06,15933,30,毛坯,南,普通住宅,2室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
163,89.11,puluowangsi,8,2019-06,18259,29,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
155,85.82,puluowangsi,6,2019-07,18062,8,其他,南,普通住宅,2室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
161,88.84,puluowangsi,6,2019-10,18123,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
150,86.54,puluowangsi,6,2019-10,17310,11,精装,南,普通住宅,2室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
160,95.0,puluowangsi,6,2019-10,16843,30,其他,南,普通住宅,3室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
173,98.3,puluowangsi,3,2019-11,17600,10,毛坯,南 北,普通住宅,3室2厅1厨1卫,0,"121.503354,38.858094",gaoxinyuanqu,1,亿达普罗旺斯三期,121.503354,38.858094
193,137.85,puluowangsi,6,2017-08,14001,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
191,117.82,puluowangsi,6,2017-08,16212,11,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
188,137.86,puluowangsi,6,2017-10,13638,30,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
105,68.9,puluowangsi,6,2017-11,15240,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
116,69.17,puluowangsi,6,2017-12,16771,29,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
198,144.0,puluowangsi,6,2017-12,13750,30,毛坯,南 北,普通住宅,3室2厅1厨1卫,2,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
194,129.95,puluowangsi,6,2018-01,14929,30,毛坯,南 北,普通住宅,2室2厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
118,69.17,puluowangsi,6,2018-01,17060,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
107,69.0,puluowangsi,6,2018-01,15508,30,毛坯,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
170,95.4,puluowangsi,6,2018-01,17820,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
123,69.0,puluowangsi,6,2018-02,17827,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
125,69.17,puluowangsi,6,2018-03,18043,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
206,116.33,puluowangsi,6,2018-03,17709,11,精装,南 北,普通住宅,2室2厅1厨1卫,2,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
128,69.4,puluowangsi,6,2018-04,18444,29,精装,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
155,90.16,puluowangsi,6,2018-04,17192,11,毛坯,南,普通住宅,2室2厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
207,114.0,puluowangsi,6,2018-04,18158,8,精装,南 北,普通住宅,2室2厅1厨1卫,2,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
172,95.4,puluowangsi,6,2018-06,18030,30,精装,南,普通住宅,3室1厅1厨1卫,0,"121.498671,38.852196",gaoxinyuanqu,1,亿达普罗旺斯二期,121.498671,38.852196
156,89.11,puluowangsi,6,2018-09,17507,29,毛坯,南,普通住宅,2室1厅1厨1卫,0,"121.484262,38.852168",gaoxinyuanqu,1,亿达普罗旺斯,121.48426200000002,38.852168
124,73.0,miaoling,5,2019-10,16987,23,精装,东,普通住宅,2室1厅1厨1卫,0,"121.532501,38.902207",gaoxinyuanqu,1,东方圣克拉公寓,121.532501,38.902207000000004
185,78.0,miaoling,5,2019-10,23654,32,精装,南,普通住宅,2室1厅1厨1卫,0,"121.532962,38.901728",gaoxinyuanqu,1,东方圣克拉三期,121.53296200000001,38.901728000000006
133,62.18,miaoling,10,2019-102017-06,21390,25,精装,南,普通住宅,2室1厅1厨1卫,2,"121.531566,38.897114",gaoxinyuanqu,1,亿达峦翠园,121.531566,38.897114
162,78.28,miaoling,5,2019-10,20695,30,精装,南,普通住宅,2室1厅1厨1卫,0,"121.521271,38.903137",gaoxinyuanqu,1,大华锦绣华城四期,121.521271,38.903137
220,82.25,miaoling,9,2019-10,26748,28,精装,南,普通住宅,2室1厅1厨1卫,0,"121.53525,38.902699",gaoxinyuanqu,1,东方圣克拉二期,121.53525,38.902699
